ID,FULL_NAME,FIRST_NAME,LAST_NAME,CALLING_NBR,FULL_NAME_CALLED,CALLED_NBR,START_DATE,DURATION,END_DATE,CELL_TOWER,CITY,STATE,ADDRESS
5905,Valerie Medgewick,Valerie,Medgewick,66(985)523-3056,Ransom Coning,86(327)999-3169,1545329437,227,1545329664,25,New York City,NY,300 Hoepker Pass
5906,Sharia Ruffle,Sharia,Ruffle,380(794)762-9214,Jerrilyn Dance,93(299)970-3359,1526074951,312,1526075263,48,Rochester,NY,962 Oriole Avenue
5907,Babbie Pinard,Babbie,Pinard,380(809)738-1811,Chadd Accombe,351(574)712-3265,1528501891,290,1528502181,136,Albany,NY,697 Eastwood Terrace
5908,Fanni Claydon,Fanni,Claydon,46(675)143-4906,Court Cruwys,60(784)608-5336,1518530568,251,1518530819,103,Brooklyn,NY,96 Southridge Point
5909,Borden Wiggett,Borden,Wiggett,55(413)205-2420,Yorgos Jouannisson,234(432)119-8570,1544606133,170,1544606303,22,Albany,NY,1 Bashford Center
5910,Kaitlynn De Gogay,Kaitlynn,De Gogay,57(582)764-8147,Annadiane Rannald,385(278)378-5199,1517527295,144,1517527439,32,Flushing,NY,67324 Carioca Way
5911,Moritz Reye,Moritz,Reye,63(568)518-4902,Seline Brunstan,48(486)518-4874,1527285015,34,1527285049,17,Buffalo,NY,1510 4th Parkway
5912,Kerrill Semple,Kerrill,Semple,1(713)740-2739,Carol-jean Tofano,52(442)127-6617,1521485699,91,1521485790,4,Brooklyn,NY,5587 Sherman Plaza
5913,Jermaine Simenel,Jermaine,Simenel,351(825)666-0848,Fairfax Lintall,53(454)711-4192,1519567254,127,1519567381,120,Utica,NY,7 Donald Point
5914,Berry Leidecker,Berry,Leidecker,63(506)939-5325,Esdras Inder,386(731)984-5041,1537283376,133,1537283509,110,Brooklyn,NY,7 Golf Street
5915,Gertrude Cowope,Gertrude,Cowope,55(805)875-9560,Bird Dumbelton,63(725)455-9053,1514913920,335,1514914255,4,Yonkers,NY,046 Hoffman Alley
5916,Jonas Crawley,Jonas,Crawley,233(125)808-6457,Cherida Meader,994(592)471-6344,1532546419,201,1532546620,135,Albany,NY,1 Fair Oaks Park
5917,Paige McParlin,Paige,McParlin,1(326)629-0793,Kally Cleeve,231(536)660-5516,1542757215,335,1542757550,109,Bronx,NY,5521 Southridge Alley
5918,Robenia Larrett,Robenia,Larrett,63(903)714-4233,Bernard Korneichuk,54(295)500-4272,1531875271,293,1531875564,104,Brooklyn,NY,813 Merry Plaza
5919,Gibby Tench,Gibby,Tench,62(399)632-7771,Umeko Greste,55(925)911-3270,1527370466,48,1527370514,24,Bronx,NY,5 Clove Point
5920,Gerianne Haugeh,Gerianne,Haugeh,355(416)832-9416,Roarke Belson,33(247)273-1978,1535171246,312,1535171558,2,New York City,NY,291 Reindahl Plaza
5921,Dreddy Stollenhof,Dreddy,Stollenhof,86(585)380-6706,Meagan Maruszewski,964(145)906-5122,1522446919,179,1522447098,55,New York City,NY,17614 Comanche Junction
5922,Ruy Huyhton,Ruy,Huyhton,62(109)472-6417,Cordula Corbyn,234(960)224-2586,1533659702,81,1533659783,74,Syracuse,NY,6 Columbus Place
5923,Rania Overnell,Rania,Overnell,55(312)300-2268,Gabriell Blades,62(521)820-6388,1543580776,381,1543581157,12,Jamaica,NY,196 Badeau Court
5924,Nanete Brownell,Nanete,Brownell,269(895)772-8309,Paule Tregian,86(742)913-2358,1522654682,24,1522654706,35,Jamaica,NY,0 Crescent Oaks Trail
5925,Muffin Dumberrill,Muffin,Dumberrill,55(555)979-3852,Haydon Murford,62(141)588-0710,1530593356,265,1530593621,87,New York City,NY,49 Pawling Avenue
5926,Yelena Fenck,Yelena,Fenck,1(916)755-2870,Agnesse Hethron,30(729)447-6230,1518939467,288,1518939755,148,New York City,NY,496 Mcbride Junction
5927,Esdras Inder,Esdras,Inder,386(731)984-5041,Valeda Bohman,7(688)453-0690,1530214536,176,1530214712,134,Albany,NY,611 Di Loreto Plaza
5928,Portie Creaney,Portie,Creaney,86(422)956-6101,Valenka MacClancey,48(738)769-7631,1521578074,257,1521578331,22,Flushing,NY,265 Erie Drive
5929,Sayer Jewitt,Sayer,Jewitt,62(987)369-7681,Reed Vicker,7(960)620-8033,1538994259,371,1538994630,66,Schenectady,NY,94891 Twin Pines Place
5930,Samantha Baudon,Samantha,Baudon,420(371)649-4154,Quinn MacKintosh,63(334)227-0637,1537773782,259,1537774041,86,New York City,NY,68 Dunning Plaza
5931,Marni Arnefield,Marni,Arnefield,7(497)364-5260,Ogdon Budge,48(755)566-5545,1520798890,56,1520798946,98,New York City,NY,56128 Sauthoff Trail
5932,Kev Manclark,Kev,Manclark,7(792)591-9400,Cordula Corbyn,234(960)224-2586,1523048420,260,1523048680,52,New York City,NY,5 Linden Terrace
5933,Benny Toogood,Benny,Toogood,62(540)257-3755,Yelena Meriguet,7(895)859-0429,1519518785,397,1519519182,86,New York City,NY,1 Amoth Lane
5934,Fanny MacDiarmond,Fanny,MacDiarmond,994(332)616-4050,Lemuel Farherty,63(689)609-4351,1521842411,168,1521842579,101,Jamaica,NY,65100 Namekagon Alley
5935,Beverie Burless,Beverie,Burless,49(818)690-6405,Ezechiel Crichmere,27(408)314-9803,1517791226,90,1517791316,115,Jamaica,NY,17 Ramsey Center
5936,Clywd Ash,Clywd,Ash,60(532)929-4772,Meghan Cutriss,62(691)635-7230,1527747536,29,1527747565,128,Rochester,NY,3886 Mesta Point
5937,Dunc Girardeau,Dunc,Girardeau,63(619)653-1124,Holli Downs,961(306)407-9115,1526965493,366,1526965859,140,Brooklyn,NY,2370 Cardinal Trail
5938,Thea Reen,Thea,Reen,62(757)765-4764,Kennedy Petofi,86(610)400-2689,1532999894,336,1533000230,117,Staten Island,NY,23 Lotheville Place
5939,Filip Bignal,Filip,Bignal,62(568)262-4891,Doloritas Elliff,53(450)938-6447,1529332372,348,1529332720,62,Buffalo,NY,807 Westport Avenue
5940,Joyous Prati,Joyous,Prati,62(255)975-7386,Josy Bloore,62(737)706-8745,1532737429,94,1532737523,10,Bronx,NY,1 Kenwood Crossing
5941,Valerie Medgewick,Valerie,Medgewick,66(985)523-3056,Ketty Jiri,63(559)938-8832,1527108542,354,1527108896,28,Buffalo,NY,8 Shoshone Junction
5942,Nolana Bergeau,Nolana,Bergeau,84(630)194-9528,Fitz Andrewartha,254(640)439-0085,1518098356,276,1518098632,143,Rochester,NY,08 Sullivan Crossing
5943,Antonina Jantzen,Antonina,Jantzen,66(946)485-2452,Iormina Gillott,62(906)116-8046,1528074045,95,1528074140,10,Brooklyn,NY,751 Colorado Avenue
5944,Jeromy Huntingford,Jeromy,Huntingford,86(380)614-7723,Sashenka Dinwoodie,62(930)376-1572,1521670339,336,1521670675,127,Jamaica,NY,41496 Caliangt Terrace
5945,Zita Adrain,Zita,Adrain,86(688)292-8240,Ursala O'Callaghan,98(874)417-6245,1523326135,357,1523326492,87,Rochester,NY,6 Dorton Trail
5946,Paige McParlin,Paige,McParlin,1(326)629-0793,Gerald Joules,92(913)418-8858,1528432268,279,1528432547,56,Bronx,NY,91 Scofield Junction
5947,Charline Zoppo,Charline,Zoppo,86(666)194-0851,Lise Orringe,7(352)812-8003,1525981603,397,1525982000,129,Albany,NY,5582 Fordem Trail
5948,Charissa MacGinlay,Charissa,MacGinlay,86(634)625-1650,Caprice Hardin,81(383)478-9762,1534033267,120,1534033387,108,Brooklyn,NY,899 Boyd Center
5949,Marita Volks,Marita,Volks,86(415)181-7336,Liesa Nafzger,63(403)351-6815,1538293866,120,1538293986,62,Brooklyn,NY,41 Gulseth Plaza
5950,Hussein Ettels,Hussein,Ettels,48(805)808-6792,Elnore Targe,1(290)150-9010,1515697637,339,1515697976,57,Albany,NY,5 Scoville Hill
5951,Kynthia Phelp,Kynthia,Phelp,86(194)417-8670,Hamlin Higford,86(179)666-0549,1525467692,208,1525467900,99,Buffalo,NY,34152 Knutson Road
5952,Liliane Pierson,Liliane,Pierson,7(174)902-8607,Dianemarie Mattheus,86(428)208-8584,1525323490,184,1525323674,48,Buffalo,NY,23 Bultman Lane
5953,Wolfgang Lober,Wolfgang,Lober,98(654)900-1063,Gray Hedden,224(136)396-3354,1530448432,227,1530448659,128,Buffalo,NY,5249 Cascade Center
5954,Maisie Gosart,Maisie,Gosart,63(395)467-1506,Abbey Fabbri,7(735)628-9577,1528550551,269,1528550820,127,Rochester,NY,83397 Carioca Road
5955,Netta Lanceley,Netta,Lanceley,30(776)803-3030,Reggie Spinige,55(544)459-8237,1543552418,277,1543552695,1,Staten Island,NY,659 Weeping Birch Alley
5956,Rowney Kitchaside,Rowney,Kitchaside,51(368)830-1799,Cirilo Bason,55(895)361-6809,1526484113,192,1526484305,113,Buffalo,NY,24 Buena Vista Plaza
5957,Johnnie Bayston,Johnnie,Bayston,380(387)322-9679,Wylie Saffell,33(585)482-4086,1533629719,393,1533630112,48,New York City,NY,5 Bunting Junction
5958,Ugo Sheldon,Ugo,Sheldon,420(786)149-2751,Christoph Phillput,62(742)215-7417,1518865061,175,1518865236,138,Mount Vernon,NY,45 Jay Center
5959,Lin Lawrie,Lin,Lawrie,62(282)217-9213,Jessalin Ciardo,33(130)346-0847,1520410556,195,1520410751,119,Bronx,NY,272 Cherokee Way
5960,Carrissa Thomton,Carrissa,Thomton,63(865)572-1145,Demetra Matis,269(355)199-9378,1524633008,276,1524633284,107,Staten Island,NY,4 Thackeray Avenue
5961,Vern Tear,Vern,Tear,86(358)456-2858,Quinlan Cleall,62(787)553-2159,1538063237,47,1538063284,40,New Hyde Park,NY,065 Fallview Court
5962,Alvy Balke,Alvy,Balke,63(244)289-8488,Devin Mc Carrick,55(128)378-1929,1539450060,244,1539450304,115,New York City,NY,2 Moose Street
5963,Betteann Shaughnessy,Betteann,Shaughnessy,86(614)671-5850,Orelee Glitherow,95(166)333-3602,1516988705,223,1516988928,126,New York City,NY,26623 4th Point
5964,Matthias Waterstone,Matthias,Waterstone,33(160)273-8324,Gordan Attwooll,380(892)935-8414,1519765518,105,1519765623,18,Syracuse,NY,1608 Burrows Junction
5965,Laurie Kynson,Laurie,Kynson,62(859)316-9706,Shandie Kingescot,98(247)204-1298,1515705523,194,1515705717,66,Albany,NY,86 Troy Plaza
5966,Ellary Aspinwall,Ellary,Aspinwall,62(563)653-5010,Cami Antonopoulos,27(515)648-5792,1537196549,232,1537196781,98,Albany,NY,112 American Ash Road
5967,Batholomew Rudgley,Batholomew,Rudgley,62(821)613-8717,Marita Volks,86(415)181-7336,1529381936,202,1529382138,51,Albany,NY,38 Superior Road
5968,Ludwig Cookes,Ludwig,Cookes,967(650)530-1687,Quinlan Cleall,62(787)553-2159,1546175258,71,1546175329,142,New York City,NY,254 Cardinal Street
5969,Addi Wudeland,Addi,Wudeland,82(665)428-6140,Sibbie Doutch,86(145)742-5203,1521606319,342,1521606661,18,Flushing,NY,7994 Mallard Crossing
5970,Doretta Feirn,Doretta,Feirn,1(510)750-5587,Lanie Mathou,63(393)370-2263,1522577541,123,1522577664,59,Brooklyn,NY,62648 Porter Place
5971,Mireielle Stock,Mireielle,Stock,51(348)108-6233,Isidro Pidgin,86(650)348-6611,1517514398,320,1517514718,122,Bronx,NY,6 Elmside Parkway
5972,Issi Knellen,Issi,Knellen,86(798)762-1347,Yelena Meriguet,7(895)859-0429,1536307455,9,1536307464,15,Buffalo,NY,8718 Jenifer Alley
5973,Rosemary Royans,Rosemary,Royans,86(281)241-7776,Samuel Beesey,57(172)291-3269,1522078124,315,1522078439,32,New York City,NY,949 Anhalt Court
5974,Marti Tully,Marti,Tully,66(540)700-9002,Britt Baddam,269(516)241-8951,1537866397,121,1537866518,29,Buffalo,NY,2 Vera Plaza
5975,Berget Spillane,Berget,Spillane,86(789)806-0477,Sibbie Doutch,86(145)742-5203,1522556553,215,1522556768,104,Syracuse,NY,73 Granby Parkway
5976,Kennedy Petofi,Kennedy,Petofi,86(610)400-2689,Virgilio Houltham,504(922)738-2719,1523784950,223,1523785173,66,New York City,NY,0 4th Trail
5977,Erika Dallas,Erika,Dallas,63(488)545-8608,Laina Tatem,62(327)648-7470,1518576409,257,1518576666,44,New York City,NY,932 Harbort Drive
5978,Ruperta Shoute,Ruperta,Shoute,375(979)995-4345,Emmalynne Petkens,962(524)177-0747,1539521064,280,1539521344,52,New York City,NY,854 Novick Alley
5979,Berry Leidecker,Berry,Leidecker,63(506)939-5325,Valeda Outibridge,58(886)709-8510,1521915576,226,1521915802,63,Albany,NY,401 North Court
5980,Flint Grayshan,Flint,Grayshan,242(920)937-2524,Nanete Brownell,269(895)772-8309,1528597212,250,1528597462,48,Hicksville,NY,7021 Sage Street
5981,Georgette Zini,Georgette,Zini,55(400)887-9022,Seamus Copins,351(887)625-8005,1526088435,170,1526088605,32,Jamaica,NY,69 Chive Court
5982,Shepperd Bartkiewicz,Shepperd,Bartkiewicz,62(225)463-9017,Melinda Tash,34(274)762-8316,1540648836,220,1540649056,109,Albany,NY,6 Declaration Avenue
5983,Frannie Mant,Frannie,Mant,62(814)564-6469,Donnell MacKeeg,82(370)502-2067,1534790947,57,1534791004,60,Jamaica,NY,18 Di Loreto Avenue
5984,Dulcie Elvey,Dulcie,Elvey,375(285)116-5963,Juliann Tousy,86(667)448-6652,1515579684,90,1515579774,39,Port Washington,NY,425 Sheridan Center
5985,Archer Alasdair,Archer,Alasdair,48(333)285-7692,Marthena Whittock,86(831)400-3139,1534552127,2,1534552129,124,New York City,NY,1669 Hoepker Drive
5986,Batholomew Rudgley,Batholomew,Rudgley,62(821)613-8717,Agnesse Hethron,30(729)447-6230,1518863870,203,1518864073,52,Jamaica,NY,4792 Riverside Lane
5987,Lisbeth Scardifeild,Lisbeth,Scardifeild,49(294)237-7955,Gregoor Saylor,86(595)596-3653,1516563727,337,1516564064,125,Staten Island,NY,39 Melody Circle
5988,Seline Brunstan,Seline,Brunstan,48(486)518-4874,Meghan Cutriss,62(691)635-7230,1539201414,323,1539201737,147,New York City,NY,2996 Stephen Lane
5989,Sande Eamer,Sande,Eamer,46(644)464-3021,Oralie Copsey,86(658)149-9682,1519354835,87,1519354922,99,Albany,NY,3 Fisk Way
5990,Hamlin Higford,Hamlin,Higford,86(179)666-0549,Tommy Scotchmore,353(953)779-3872,1533418770,105,1533418875,35,Flushing,NY,954 Ridgeview Crossing
5991,Belita Baudry,Belita,Baudry,48(756)600-5541,Kris Syres,86(613)797-6446,1522359578,390,1522359968,29,New York City,NY,769 Everett Hill
5992,Vale Callender,Vale,Callender,375(426)515-0910,Fielding Keppy,82(299)800-2532,1515819198,103,1515819301,25,New York City,NY,76 Karstens Drive
5993,Irita Rydzynski,Irita,Rydzynski,855(314)115-1026,Rosalie Tisun,86(218)337-2098,1531344968,49,1531345017,84,Syracuse,NY,955 Milwaukee Pass
5994,Lynette Peter,Lynette,Peter,46(690)228-4904,Elnore Targe,1(290)150-9010,1538829466,146,1538829612,81,New York City,NY,48 Lindbergh Crossing
5995,Tod Ginnell,Tod,Ginnell,48(340)839-1036,Haywood Wrey,7(968)471-0327,1537921902,208,1537922110,113,Schenectady,NY,6723 Bartillon Center
5996,Goraud Raynton,Goraud,Raynton,420(517)793-3648,Agace Huddles,86(266)388-9293,1528610103,377,1528610480,53,Buffalo,NY,37072 Arrowood Road
5997,Lyle Cartwight,Lyle,Cartwight,93(430)407-5819,Correna Thorndycraft,62(231)818-8958,1541989694,77,1541989771,57,Utica,NY,38 Schmedeman Place
5998,Arabela Fishenden,Arabela,Fishenden,358(201)529-5050,Retha Grove,62(648)571-3995,1527648515,399,1527648914,65,Albany,NY,486 Clarendon Alley
5999,Nara Livezley,Nara,Livezley,62(732)841-0867,Jsandye McLemon,86(927)642-7445,1530742605,134,1530742739,149,Rochester,NY,10686 Towne Terrace
6000,Marissa Clardge,Marissa,Clardge,86(844)827-5754,Jarret Maroney,420(853)224-1555,1528647218,388,1528647606,9,Brooklyn,NY,9 Redwing Lane
6001,Dulci Orford,Dulci,Orford,7(302)144-9866,Kennie Fowls,504(351)171-3437,1523481979,231,1523482210,34,Albany,NY,171 Canary Way
6002,Sidonnie Cochran,Sidonnie,Cochran,976(279)262-4105,Hamish Whal,380(385)379-3790,1521487175,380,1521487555,129,Buffalo,NY,06175 Amoth Lane
6003,Kendra Lymer,Kendra,Lymer,51(438)314-4794,Marcelle Jakel,33(898)448-4239,1516101842,157,1516101999,54,New York City,NY,62647 Shasta Park
6004,Chaunce Woodruffe,Chaunce,Woodruffe,7(688)783-1179,Dita Meegin,51(900)429-9204,1534385167,105,1534385272,84,New York City,NY,7 Blue Bill Park Place
6005,Karilynn Daelman,Karilynn,Daelman,992(309)123-9525,Averil Ashcroft,506(608)200-1743,1524125362,60,1524125422,108,Albany,NY,36286 Vera Junction
6006,Kelila Glaisner,Kelila,Glaisner,383(691)692-8801,Corene Heaven,63(324)459-1748,1536283807,193,1536284000,58,Rochester,NY,5 Dovetail Crossing
6007,Pam Burchell,Pam,Burchell,1(425)874-5643,Sidonnie Cochran,976(279)262-4105,1525357806,10,1525357816,62,Brooklyn,NY,07 Valley Edge Way
6008,Bearnard Cavendish,Bearnard,Cavendish,962(791)599-7468,Karel Ridder,372(277)172-2378,1518181014,275,1518181289,13,New York City,NY,43 Oxford Road
6009,Neile Heinzler,Neile,Heinzler,60(760)737-6610,Dannie Sarfat,509(919)561-8003,1530433513,223,1530433736,128,Rochester,NY,8356 Nelson Terrace
6010,Tad Andrez,Tad,Andrez,86(358)722-5215,Erhart Deniso,51(420)201-0230,1527209368,111,1527209479,142,Rochester,NY,894 Farwell Trail
6011,Stephanie Demongeot,Stephanie,Demongeot,375(775)401-5648,Janos Punter,7(873)105-4394,1539235789,215,1539236004,35,New York City,NY,287 Mendota Hill
6012,Carolus Linkleter,Carolus,Linkleter,63(143)623-3487,Claudius Klosa,359(515)900-3001,1539537864,116,1539537980,107,Rochester,NY,972 Reinke Trail
6013,Murvyn McPolin,Murvyn,McPolin,386(316)813-6637,Nara Greim,62(778)629-5220,1546094011,228,1546094239,86,Flushing,NY,63753 Thackeray Street
6014,Kerby Hugenin,Kerby,Hugenin,58(156)462-7064,Dennie Arnason,33(349)911-2928,1530558247,157,1530558404,13,New Hyde Park,NY,28 Northridge Court
6015,Geri Dyte,Geri,Dyte,420(798)725-9214,Leona MacCook,62(335)776-5689,1517127790,385,1517128175,143,Albany,NY,0 Homewood Terrace
6016,Rosemarie Giovannoni,Rosemarie,Giovannoni,81(957)177-3599,Lilla Tabart,86(830)720-0075,1530320387,80,1530320467,17,Albany,NY,7 Blue Bill Park Pass
6017,Karel Ridder,Karel,Ridder,372(277)172-2378,Danny Toyne,7(821)888-8679,1515178334,290,1515178624,146,Buffalo,NY,681 Eagan Parkway
6018,Reginauld Brookes,Reginauld,Brookes,46(717)648-4424,Dee Eccleshare,62(102)687-2201,1544494342,368,1544494710,117,New Hyde Park,NY,703 Sullivan Pass
6019,Allis Vesty,Allis,Vesty,1(661)418-9432,Terrill France,234(664)950-6356,1529322703,9,1529322712,55,Albany,NY,8176 American Road
6020,Wang Fairham,Wang,Fairham,81(233)569-6543,Stearn Glaum,234(574)462-9673,1523371985,6,1523371991,83,Rochester,NY,16 Amoth Circle
6021,Shelley Cranch,Shelley,Cranch,62(461)763-9792,Junie Legan,380(134)746-1428,1536210622,326,1536210948,7,Brooklyn,NY,79876 Sherman Trail
6022,Judye Peachey,Judye,Peachey,55(576)391-8530,Patric Braxay,48(519)521-4793,1531787042,344,1531787386,147,Syracuse,NY,8607 Oneill Avenue
6023,Eddie Betonia,Eddie,Betonia,86(198)393-2716,Kaye Divall,62(282)280-7412,1520828656,212,1520828868,79,New York City,NY,742 Lawn Pass
6024,Joletta Hindmoor,Joletta,Hindmoor,86(458)579-9980,Beck Fishbourne,353(550)535-0553,1519068645,389,1519069034,44,New York City,NY,735 Nelson Circle
6025,Nappie Cuningham,Nappie,Cuningham,60(957)994-6251,Lark Oldford,62(161)828-5717,1525349384,200,1525349584,79,New York City,NY,7 Porter Avenue
6026,Pearline McGown,Pearline,McGown,46(285)726-5397,Beverly de Guise,7(878)545-5633,1539618920,157,1539619077,111,Rochester,NY,046 Harper Avenue
6027,Nanny Deverale,Nanny,Deverale,504(858)607-2822,Charlot Hansie,355(416)824-8930,1524925438,287,1524925725,76,Buffalo,NY,4614 Golf Course Hill
6028,Sully Treadway,Sully,Treadway,7(648)620-0531,Hollyanne Danher,351(776)341-9365,1520382319,368,1520382687,26,Albany,NY,618 Maple Point
6029,Nanci Pickersail,Nanci,Pickersail,237(630)310-5323,Hunfredo Meates,86(687)613-5207,1542036715,124,1542036839,122,Jamaica,NY,1778 Springview Hill
6030,Albrecht Stanion,Albrecht,Stanion,351(775)390-4762,Herold Brightwell,7(951)838-0641,1534013965,70,1534014035,40,Bronx,NY,2 Shopko Hill
6031,Elbert Rodders,Elbert,Rodders,86(552)476-9207,Jobey Zannotti,86(129)809-6673,1531823370,346,1531823716,61,Bronx,NY,4872 Lukken Point
6032,Monique Eskrick,Monique,Eskrick,82(420)706-1936,Hilly Minger,20(309)675-7316,1540192203,166,1540192369,145,New York City,NY,6805 Cambridge Circle
6033,Merilee Burmaster,Merilee,Burmaster,1(891)631-2773,Ryann Jiruca,31(102)811-4170,1526383302,173,1526383475,10,Rochester,NY,738 Debs Court
6034,Audrie Aslen,Audrie,Aslen,86(531)260-0094,Fonsie MacFadin,971(939)643-9290,1519469470,383,1519469853,137,New York City,NY,80014 Hallows Hill
6035,Laetitia Du Pre,Laetitia,Du Pre,352(274)843-6100,Guthrey Caws,57(382)260-7079,1532813352,365,1532813717,112,New York City,NY,9 Mccormick Court
6036,Jules Mingauld,Jules,Mingauld,351(937)375-3799,Lucien Weson,598(953)694-2290,1523770073,264,1523770337,139,Elmira,NY,978 Oak Park
6037,Linnea Gommery,Linnea,Gommery,48(833)974-6744,Pansy Wakeman,86(840)885-5751,1524529876,233,1524530109,37,Staten Island,NY,2564 Thompson Road
6038,Athena Amer,Athena,Amer,33(308)559-0398,Karilynn Daelman,992(309)123-9525,1537926847,139,1537926986,85,New York City,NY,9990 Brickson Park Circle
6039,Lorne Bedenham,Lorne,Bedenham,218(512)375-0661,Delphine Marcos,256(719)736-8873,1536121406,140,1536121546,144,New York City,NY,62 Green Way
6040,Arman Lerven,Arman,Lerven,351(148)566-7363,Crystie Mattsson,353(526)649-2437,1517213751,39,1517213790,63,Flushing,NY,6889 Merry Parkway
6041,Kaye Divall,Kaye,Divall,62(282)280-7412,Broddie Elliman,54(801)963-4731,1521391618,343,1521391961,7,Brooklyn,NY,63263 Waywood Center
6042,Phedra Chadwick,Phedra,Chadwick,386(268)635-3166,Finlay Sheriff,86(265)682-7699,1516599854,369,1516600223,62,Albany,NY,02889 Mosinee Alley
6043,Gustavo Ogilvy,Gustavo,Ogilvy,52(787)717-5397,Dyane Fallawe,62(267)825-2013,1524569679,341,1524570020,43,New York City,NY,0 Manufacturers Junction
6044,Mervin Aldam,Mervin,Aldam,93(517)973-7010,Idalia Quinsee,852(367)988-9898,1528313550,265,1528313815,91,Brooklyn,NY,6 Mendota Crossing
6045,Chaunce Zelland,Chaunce,Zelland,225(842)411-8327,Curran Fauning,54(385)402-2085,1537315327,172,1537315499,125,New York City,NY,54 Garrison Plaza
6046,Barnabe Van Arsdale,Barnabe,Van Arsdale,7(819)739-0564,Riane McGilben,33(236)528-0122,1531795754,123,1531795877,12,Syracuse,NY,41 Lien Road
6047,Adaline Eckert,Adaline,Eckert,255(225)866-1786,Merralee Wyer,506(115)740-5925,1529178695,202,1529178897,137,Brooklyn,NY,544 Forest Center
6048,Fabe Stanton,Fabe,Stanton,63(842)127-3634,Ambrosius Gorling,48(561)825-0440,1524929879,367,1524930246,33,Jamaica,NY,62 Oxford Point
6049,Davine Gooch,Davine,Gooch,34(610)757-2781,Judye Peachey,55(576)391-8530,1520143473,133,1520143606,73,New York City,NY,2 School Pass
6050,Leonore Vallerine,Leonore,Vallerine,49(643)967-9101,Dannie Sarfat,509(919)561-8003,1520491442,106,1520491548,7,New York City,NY,2702 Charing Cross Pass
6051,Blancha St. Louis,Blancha,St. Louis,86(244)916-0918,Elbert Rodders,86(552)476-9207,1528772096,14,1528772110,43,New York City,NY,611 Gulseth Drive
6052,Jerome Kidgell,Jerome,Kidgell,353(759)879-7852,Cyrille Berisford,504(793)411-2341,1535293200,337,1535293537,122,New York City,NY,967 Forest Run Way
6053,Lyndell McCarter,Lyndell,McCarter,55(235)353-6410,Lark Oldford,62(161)828-5717,1536959239,26,1536959265,74,Bronx,NY,2 Bunker Hill Crossing
6054,Elston Sisey,Elston,Sisey,380(610)119-9817,Rhett Parslow,380(481)714-4530,1535673578,177,1535673755,56,New Hyde Park,NY,54 Vahlen Hill
6055,Aldwin Mumford,Aldwin,Mumford,7(366)429-9342,Rhett Parslow,380(481)714-4530,1520057045,312,1520057357,65,Brooklyn,NY,9181 Starling Street
6056,Jessie Rounsefell,Jessie,Rounsefell,86(150)341-8084,Krishnah Bernhardt,84(470)467-3095,1522753060,64,1522753124,104,New York City,NY,10909 Mallard Avenue
6057,Mattias Foffano,Mattias,Foffano,63(930)233-2524,Had Osichev,57(848)812-2758,1516122427,344,1516122771,108,Brooklyn,NY,7898 Nelson Crossing
6058,Alvina Kenton,Alvina,Kenton,1(718)825-7002,Alexandrina Terrans,57(662)874-4688,1523844532,218,1523844750,149,Buffalo,NY,55326 Anderson Point
6059,Osbert Skeldon,Osbert,Skeldon,54(425)479-8077,Claire Forsdyke,1(404)803-0254,1521700551,85,1521700636,84,Flushing,NY,6 Veith Drive
6060,Raynor Darlow,Raynor,Darlow,212(782)132-2837,Gar Folkerd,86(630)844-1301,1519922242,174,1519922416,108,New York City,NY,03 Orin Pass
6061,Penelope Brando,Penelope,Brando,420(642)930-5113,Gay Josef,54(903)234-7460,1525168796,8,1525168804,113,Buffalo,NY,2176 Comanche Hill
6062,Sile Neale,Sile,Neale,62(369)210-4210,Chrissy Rameau,86(893)756-4112,1544724960,233,1544725193,41,New York City,NY,8154 Everett Court
6063,Candi Girardet,Candi,Girardet,57(578)875-7523,Gabriello Howles,7(954)971-5329,1521097837,179,1521098016,16,Buffalo,NY,66927 Village Green Pass
6064,Rice Massot,Rice,Massot,81(130)968-7101,Ursola Sturman,46(861)490-5310,1521033493,254,1521033747,40,Brooklyn,NY,74476 Grim Center
6065,Gabriella Mintrim,Gabriella,Mintrim,241(917)703-9047,Pacorro Frudd,86(898)228-1458,1524305360,399,1524305759,150,New York City,NY,6943 North Way
6066,Paxon Stood,Paxon,Stood,375(914)954-0460,Ciro Parzis,30(305)914-1887,1532188120,141,1532188261,122,Syracuse,NY,7125 Bowman Point
6067,Aloise Kesley,Aloise,Kesley,54(566)989-8479,Lenette Erskine,86(628)553-8954,1527567824,235,1527568059,77,Brooklyn,NY,91571 Sage Avenue
6068,Krishnah Bernhardt,Krishnah,Bernhardt,84(470)467-3095,Jobey Zannotti,86(129)809-6673,1524240777,252,1524241029,27,Rochester,NY,259 Warbler Alley
6069,Wendye Mandal,Wendye,Mandal,351(239)516-9598,Jeromy Savil,86(197)334-8781,1538580164,285,1538580449,94,New York City,NY,8255 Talmadge Parkway
6070,Moina Duckerin,Moina,Duckerin,420(146)799-4015,Ninetta Laurens,51(322)248-6612,1524668846,374,1524669220,72,Rochester,NY,0002 Di Loreto Crossing
6071,Kellen Ferrao,Kellen,Ferrao,33(205)748-3178,Shelton Westmoreland,1(916)390-3220,1529577298,41,1529577339,142,Albany,NY,03533 Fair Oaks Park
6072,Ingeborg Daynter,Ingeborg,Daynter,1(202)944-7231,Curran Fauning,54(385)402-2085,1530720326,288,1530720614,105,New York City,NY,4 Melody Drive
